year,month,avg_temperature_c,avg_apparent_temperature_c,avg_humidity,avg_visibility_km,avg_pressure_millibars,mode_precip_type
2008,2,4.08919220945083,1.915597062579821,0.6826149425287357,9.617644971264369,1016.177370689655,rain
2008,3,7.108549880525687,5.004353345280765,0.6684677419354839,11.07322943548387,1004.6452956989247,rain
2008,4,11.804621913580247,11.183688271604938,0.6931944444444444,11.099630694444445,1003.9996111111111,rain
2008,5,17.20722072879331,17.113582735961767,0.6631317204301075,11.452531586021504,1009.502244623656,rain
2008,6,21.53729938271605,21.513749999999998,0.6798611111111111,11.018392777777779,1013.2134444444445,rain
2008,7,21.89634109916368,21.765561529271206,0.616021505376344,11.668020564516128,1009.544314516129,rain
2008,8,22.63689516129032,22.43885155316607,0.5518951612903226,11.833240322580645,1007.4982392473117,rain
2008,9,15.788742283950617,15.48960648148148,0.6907222222222222,10.474168055555555,1016.8204583333334,rain
2008,10,12.611320191158901,12.253390083632018,0.7539112903225806,9.334754032258065,969.7252150537635,rain
2008,11,7.175115740740741,5.415038580246914,0.7669722222222223,9.661341666666667,1000.2375416666667,rain
2008,12,2.9827658303464757,0.327389486260454,0.8282258064516129,8.652646370967743,1020.9129032258064,rain
2009,1,-1.1663231780167265,-3.669937275985663,0.8676209677419354,5.973381317204302,1015.8079435483871,snow
2009,2,1.837962962962963,-1.6412367724867725,0.8211607142857144,9.659448958333334,1006.1362500000001,rain
2009,3,6.683183990442055,4.280585424133811,0.6966801075268818,11.188136693548389,963.7188709677419,rain
2009,4,14.559158950617284,14.26707561728395,0.5678472222222223,11.576145972222223,1011.6435555555555,rain
2009,5,17.857310334528076,17.69125597371565,0.5971505376344086,11.843021505376345,1014.9293413978495,rain
2009,6,19.6441512345679,19.526790123456788,0.6759444444444445,10.707573333333332,1007.7211388888888,rain
2009,7,23.169041218637993,23.09161439665472,0.6002150537634409,11.688448521505377,1009.3370833333333,rain
2009,8,23.009416069295103,22.7942054958184,0.5972311827956989,11.735320295698923,989.7730510752689,rain
2009,9,19.391265432098766,19.32235339506173,0.5967638888888889,11.711184722222223,1014.6433194444444,rain
2009,10,11.461626344086023,10.43353494623656,0.7634677419354838,9.832685483870968,1011.3606317204302,rain
2009,11,7.578325617283951,6.177222222222222,0.8652916666666667,6.527745,1014.346763888889,rain
2009,12,2.5916816009557944,-0.16908602150537635,0.8446370967741935,7.566567204301075,973.4081317204301,rain
2010,1,-1.3363201911589009,-4.329062126642771,0.8759139784946236,5.649541935483872,1015.0381317204301,snow
2010,2,1.449363425925926,-1.662045304232804,0.8516815476190477,7.017611458333333,1008.8660416666667,rain
2010,3,6.704786439665472,4.589038231780167,0.6701612903225806,10.633617204301077,1018.2893817204301,rain
2010,4,12.194328703703702,11.639405864197531,0.706875,10.445411666666667,1016.3900277777777,rain
2010,5,16.686521804062128,16.409879032258065,0.7730913978494623,10.750277284946236,943.4475134408601,rain
2010,6,20.220339506172838,20.34057098765432,0.7783472222222222,10.689729166666668,1011.2723194444444,rain
2010,7,23.150918458781362,23.69944743130227,0.7553225806451613,10.91908924731183,1012.8722715053763,rain
2010,8,21.57858422939068,21.832721027479092,0.7434408602150537,11.062279704301076,1014.0992876344086,rain
2010,9,15.597692901234568,15.549413580246915,0.8268055555555555,9.133462916666668,1013.0000277777779,rain
2010,10,8.828979988052568,8.017144563918757,0.8155376344086022,8.691143548387096,1003.5428629032258,rain
2010,11,8.617685185185186,7.44093364197531,0.8587222222222222,8.025179166666666,1005.7842916666666,rain
2010,12,-0.2635379330943847,-3.4859468339307047,0.9136021505376345,6.464669354838709,996.1088844086022,snow
2011,1,0.16455346475507782,-2.1868130227001195,0.9220295698924731,5.960981720430108,1021.9045295698925,rain
2011,2,-0.15832506613756608,-2.8494708994708993,0.8541369047619047,6.621244791666666,1018.1247767857143,snow
2011,3,5.919212962962963,4.589784946236559,0.7829704301075269,8.671992338709678,1003.9832258064516,rain
2011,4,13.37866512345679,12.978996913580247,0.5916250000000001,11.400700694444444,993.8009583333333,rain
2011,5,16.861350059737156,16.644922341696535,0.6880376344086021,11.290406317204301,1015.0749731182796,rain
2011,6,21.15530092592593,21.157114197530863,0.677611111111111,11.716372500000002,1013.0633888888889,rain
2011,7,21.562582138590205,21.634983572281957,0.7075,11.325268010752689,1010.734811827957,rain
2011,8,22.94434737156511,22.87412634408602,0.6312634408602151,11.57802069892473,1011.011935483871,rain
2011,9,20.027422839506173,19.899899691358023,0.611375,11.534241250000001,1014.5620972222222,rain
2011,10,10.286081242532855,9.405167264038232,0.701747311827957,10.727793548387096,1021.1240322580645,rain
2011,11,2.47829475308642,1.3685185185185185,0.8005277777777777,5.513936944444445,1027.9899583333333,rain
2011,12,2.901986260454002,0.6180928912783751,0.8662231182795699,7.547286155913979,1018.9727419354838,rain
2012,1,1.1339008363201912,-1.9652105734767027,0.7975806451612903,9.773652150537634,1018.9559677419355,rain
2012,2,-5.136454342273308,-8.817241379310346,0.762859195402299,7.165193965517242,1022.414856321839,snow
2012,3,7.821580047789725,6.59150238948626,0.5359408602150538,11.541319623655914,1018.4728225806452,rain
2012,4,12.591087962962964,11.782770061728396,0.6502222222222223,11.21040763888889,1003.9457361111112,rain
2012,5,17.15928166069295,16.9855958781362,0.6728629032258064,11.842956586021506,981.3894489247311,rain
2012,6,22.20911265432099,22.15712962962963,0.6223055555555556,11.896200555555556,904.278013888889,rain
2012,7,24.56025985663082,24.525343488649938,0.5808602150537635,11.589944220430107,990.8514650537634,rain
2012,8,23.67503733572282,23.384333930704898,0.5000806451612904,11.86580819892473,989.841559139785,rain
2012,9,19.48695987654321,19.3029475308642,0.6033194444444444,11.67227638888889,1015.7789583333333,rain
2012,10,12.082175925925926,11.435580943847073,0.7943145161290323,9.803731451612903,1015.257688172043,rain
2012,11,7.908572530864197,6.608132716049383,0.8713888888888889,8.645856527777777,1018.0538055555555,rain
2012,12,-0.2947281959378733,-3.672909199522103,0.8868010752688171,7.202088306451613,1012.5609677419354,snow
2013,1,1.1723715651135005,-1.76857825567503,0.8831048387096774,8.219590994623656,997.5760349462365,rain
2013,2,3.115343915343915,0.41817129629629624,0.8693452380952381,8.925964583333334,921.6837648809524,rain
2013,3,4.584655017921147,1.957444743130227,0.8099462365591398,9.558942204301076,988.1331317204301,rain
2013,4,13.01420524691358,12.045563271604937,0.6776666666666666,11.005244444444445,1015.7219166666667,rain
2013,5,17.27345430107527,17.20897550776583,0.7353091397849463,11.627705645161292,1010.9584811827957,rain
2013,6,20.125462962962963,20.345663580246914,0.7618472222222222,11.604164444444445,1012.6639305555556,rain
2013,7,22.562604540023894,22.533669354838707,0.6365860215053764,12.02308615591398,1016.7774731182795,rain
2013,8,23.184595280764633,23.005249402628436,0.5962634408602151,14.543342069892475,1014.5005510752688,rain
2013,9,15.44361111111111,15.317476851851852,0.6919861111111112,13.24687875,1015.6453611111111,rain
2013,10,12.863425925925926,12.449133811230585,0.74875,11.85379811827957,1020.2462231182795,rain
2013,11,7.906103395061728,6.425663580246914,0.8247916666666667,10.071220833333333,1013.0606111111111,rain
2013,12,1.4737305854241338,-0.6900537634408602,0.8239650537634409,7.9178241935483875,1025.5927284946235,rain
2014,1,2.775321087216249,0.23453554360812426,0.8461693548387096,8.51224744623656,1013.1334677419355,rain
2014,2,5.017228835978837,2.7429976851851854,0.8125297619047619,10.650677083333333,1014.8493452380952,rain
2014,3,9.555346475507767,8.408303464755077,0.6404032258064516,13.817500403225807,1016.294126344086,rain
2014,4,12.978811728395062,12.486180555555555,0.6914027777777778,12.777384861111111,1012.4172777777777,rain
2014,5,15.929196535244923,15.752217741935484,0.6986021505376344,12.663905107526883,1010.2402150537634,rain
2014,6,19.99192901234568,19.874305555555555,0.6024027777777778,14.15071486111111,1014.8198055555556,rain
2014,7,21.905705503073925,21.91159844054581,0.6993927125506073,13.25397192982456,1010.8695681511471,rain
2014,8,20.694466845878136,20.781869772998807,0.7078091397849463,13.44419247311828,1012.4601075268816,rain
2014,9,17.30264660493827,17.25838734567901,0.7859444444444444,12.080366666666666,1016.4706666666667,rain
2014,10,12.724663978494624,12.381802568697731,0.8261155913978494,10.141355376344087,1019.5839247311827,rain
2014,11,7.842006172839506,6.6390972222222215,0.8397361111111111,7.8971841666666664,1019.1335555555556,rain
2014,12,3.1904943249701314,0.5565860215053764,0.8359274193548386,6.450668413978494,693.4922715053764,rain
2015,1,2.312858422939068,-0.7701239545997611,0.8315188172043011,8.374380376344085,918.3902688172043,rain
2015,2,2.4353505291005293,0.01700562169312168,0.8034523809523809,8.426002083333334,1017.2703571428572,rain
2015,3,7.252329749103943,5.441591995221027,0.6694758064516129,11.855139784946237,1020.3584005376345,rain
2015,4,11.61216049382716,10.632800925925926,0.5477638888888888,14.207355555555555,1017.8548888888889,rain
2015,5,17.113881421744324,17.06765979689367,0.702741935483871,12.848752150537635,1013.2777553763441,rain
2015,6,20.49798611111111,20.51178240740741,0.6552083333333333,13.849644861111111,1016.7754027777778,rain
2015,7,23.728920250896056,23.80348715651135,0.6229838709677419,14.594844758064516,1015.0725134408601,rain
2015,8,23.802299880525688,23.745766129032255,0.6598252688172044,13.419674596774193,1015.676061827957,rain
2015,9,18.34002314814815,18.30847222222222,0.7128888888888889,12.307197777777777,958.5034722222222,rain
2015,10,10.612761350059737,10.17040770609319,0.8405241935483871,8.363062768817205,1019.9430107526881,rain
2015,11,6.688773148148148,5.55304012345679,0.8170138888888889,8.312206388888889,1018.9629444444444,rain
2015,12,2.646438172043011,0.8286439665471924,0.9253897849462366,4.33228494623656,1032.3468413978496,rain
2016,1,-0.1096699522102748,-3.0145758661887694,0.8661559139784946,8.207277956989248,1017.9131182795699,snow
2016,2,6.415493295019157,4.150782247765006,0.8368534482758622,10.940250718390804,1010.4139224137931,rain
2016,3,7.436939964157705,5.901403823178017,0.7646774193548387,11.192096774193548,1005.5069892473118,rain
2016,4,13.345061728395061,12.731427469135802,0.6599722222222222,13.316645416666669,1010.9453611111112,rain
2016,5,16.324835722819593,16.19921594982079,0.7021639784946236,13.27209126344086,1012.6411021505376,rain
2016,6,21.309783950617284,21.463387345679013,0.7334583333333333,13.046523194444443,1013.178,rain
2016,7,22.786208183990443,22.840225507765833,0.6693279569892473,13.639902688172045,1015.2876478494624,rain
2016,8,21.420295698924733,21.383094384707288,0.6740456989247312,13.948139784946237,1018.0263978494623,rain
2016,9,18.46792438271605,18.355833333333333,0.6888333333333333,13.723259861111112,1017.969736111111,rain
2016,10,9.893242234169653,8.923947132616489,0.7999059139784946,8.02567688172043,1020.5212096774194,rain
2016,11,5.282662037037038,3.0486265432098762,0.8484722222222222,8.301651944444444,1019.2974861111111,rain
2016,12,1.2391580678929266,-2.0172723194257514,0.8879811574697173,7.46062732166891,1019.946339165545,rain
